contig	LG	av
Contig40938	10	0.8665
Contig44428	10	0.8665
Contig47612	10	0.8665
Contig64764	10	0.8665
Contig66454	10	0.8665
Contig69105	10	0.8665
Contig70701	10	0.8665
Contig83585	10	0.8665
Contig84996	10	0.8665
Contig9158	10	0.8665
Contig94350	10	0.8665
Contig96699	10	0.8665
Contig166174	10	1.195
Contig190118	10	1.195
Contig51418	10	1.195
Contig54064	10	1.195
Contig78561	10	1.195
Contig103535	10	1.35925
Contig102584	10	1.5235
Contig12691	10	1.5235
Contig194205	10	1.5235
Contig243642	10	1.5235
Contig378768	10	1.5235
Contig47084	10	1.5235
Contig47085	10	1.5235
Contig48516	10	1.5235
Contig50479	10	1.5235
Contig63357	10	1.5235
Contig67375	10	1.5235
Contig81855	10	1.5235
Contig97203	10	1.5235
Contig134990	10	1.8525
Contig135347	10	1.8525
Contig4656	10	1.8525
Contig47656	10	1.8525
Contig10747	10	2.5105
Contig142227	10	2.5105
Contig40853	10	2.5105
Contig81219	10	2.5105
Contig8453	10	2.5105
Contig109774	10	2.67475
Contig11260	10	2.839
Contig1238	10	2.839
Contig149319	10	2.839
Contig149493	10	2.839
Contig152485	10	2.839
Contig15611	10	2.839
Contig160050	10	2.839
Contig179743	10	2.839
Contig2483	10	2.839
Contig3887	10	2.839
Contig42403	10	2.839
Contig44401	10	2.839
Contig47975	10	2.839
Contig55617	10	2.839
Contig56321	10	2.839
Contig58849	10	2.839
Contig6150	10	2.839
Contig66818	10	2.839
Contig67730	10	2.839
Contig68668	10	2.839
Contig69018	10	2.839
Contig83878	10	2.839
Contig8917	10	2.839
Contig998	10	2.839
Contig101392	10	3.12
Contig103729	10	3.12
Contig105795	10	3.12
Contig108996	10	3.12
Contig110784	10	3.12
Contig112825	10	3.12
Contig11666	10	3.12
Contig117331	10	3.12
Contig12269	10	3.12
Contig127653	10	3.12
Contig133528	10	3.12
Contig142226	10	3.12
Contig142691	10	3.12
Contig1433	10	3.12
Contig154206	10	3.12
Contig16132	10	3.12
Contig189890	10	3.12
Contig265370	10	3.12
Contig269570	10	3.12
Contig283427	10	3.12
Contig309939	10	3.12
Contig343409	10	3.12
Contig363122	10	3.12
Contig383879	10	3.12
Contig38834	10	3.12
Contig40156	10	3.12
Contig43148	10	3.12
Contig43508	10	3.12
Contig43817	10	3.12
Contig44055	10	3.12
Contig44167	10	3.12
Contig4590	10	3.12
Contig46207	10	3.12
Contig48334	10	3.12
Contig48880	10	3.12
Contig49064	10	3.12
Contig49469	10	3.12
Contig50020	10	3.12
Contig52282	10	3.12
Contig53004	10	3.12
Contig53376	10	3.12
Contig54590	10	3.12
Contig55272	10	3.12
Contig57940	10	3.12
Contig58085	10	3.12
Contig60928	10	3.12
Contig62636	10	3.12
Contig64585	10	3.12
Contig66020	10	3.12
Contig69804	10	3.12
Contig73779	10	3.12
Contig74744	10	3.12
Contig74870	10	3.12
Contig75100	10	3.12
Contig75899	10	3.12
Contig78756	10	3.12
Contig8271	10	3.12
Contig84779	10	3.12
Contig88124	10	3.12
Contig90423	10	3.12
Contig9624	10	3.12
Contig1151	10	3.401
Contig5232	10	3.401
Contig67179	10	3.401
Contig8765	10	3.401
Contig42276	10	4.438333333
Contig122801	10	4.5355
Contig139065	10	4.5355
Contig165201	10	4.5355
Contig310581	10	4.5355
Contig3728	10	4.5355
Contig46077	10	4.5355
Contig46488	10	4.5355
Contig544	10	4.5355
Contig553	10	4.5355
Contig60120	10	4.5355
Contig6314	10	4.5355
Contig63880	10	4.5355
Contig90158	10	4.5355
Contig91005	10	4.5355
Contig56846	10	5.12
Contig57390	10	5.12
Contig68103	10	5.12
Contig69536	10	5.12
Contig57977	10	5.412
Contig286839	10	5.693
Contig3398	10	5.693
Contig42035	10	5.693
Contig1219	10	5.779082934
Contig38598	10	6.2775
Contig41797	10	6.2775
Contig46602	10	6.2775
Contig54101	10	6.2775
Contig92308	10	6.2775
Contig119778	10	7.154
Contig122435	10	7.154
Contig320254	10	7.154
Contig40083	10	7.154
Contig77291	10	7.154
Contig258331	10	7.3
Contig119402	10	7.446
Contig125340	10	7.446
Contig210179	10	7.446
Contig350700	10	7.446
Contig380207	10	7.446
Contig44105	10	7.446
Contig48350	10	7.446
Contig69874	10	7.446
Contig72701	10	7.446
Contig84	10	7.446
Contig85621	10	7.446
Contig308429	10	8.289
Contig54706	10	8.289
Contig172001	10	8.88748759
Contig96925	10	8.88748759
Contig46463	10	10.8735
Contig3153	10	10.95166667
Contig105114	10	11.108
Contig10614	10	11.108
Contig139559	10	11.108
Contig148938	10	11.108
Contig151090	10	11.108
Contig3132	10	11.108
Contig336315	10	11.108
Contig41524	10	11.108
Contig45893	10	11.108
Contig46514	10	11.108
Contig48106	10	11.108
Contig50186	10	11.108
Contig5178	10	11.108
Contig5759	10	11.108
Contig59560	10	11.108
Contig61036	10	11.108
Contig66428	10	11.108
Contig66620	10	11.108
Contig72811	10	11.108
Contig77379	10	11.108
Contig82827	10	11.108
Contig84548	10	11.108
Contig84907	10	11.108
Contig87382	10	11.108
Contig89076	10	11.108
Contig10728	10	13.6370972
Contig133408	10	13.6370972
Contig1409	10	13.6370972
Contig346404	10	13.6370972
Contig47428	10	13.6370972
Contig48272	10	13.6370972
Contig49425	10	13.6370972
Contig54372	10	13.6370972
Contig58751	10	13.6370972
Contig71019	10	13.6370972
Contig73599	10	13.6370972
Contig7595	10	13.6370972
Contig923	10	13.6370972
Contig9525	10	13.6370972
Contig39257	10	14.23306952
Contig39259	10	14.23306952
Contig59563	10	14.23306952
Contig43489	10	14.83
Contig6459	10	14.9855
Contig104000	10	15.4495
Contig116778	10	15.4495
Contig14693	10	15.4495
Contig150428	10	15.4495
Contig151076	10	15.4495
Contig227459	10	15.4495
Contig233362	10	15.4495
Contig291328	10	15.4495
Contig326390	10	15.4495
Contig345166	10	15.4495
Contig3725	10	15.4495
Contig40672	10	15.4495
Contig42954	10	15.4495
Contig44231	10	15.4495
Contig45345	10	15.4495
Contig45996	10	15.4495
Contig46992	10	15.4495
Contig49164	10	15.4495
Contig54708	10	15.4495
Contig5667	10	15.4495
Contig59130	10	15.4495
Contig65212	10	15.4495
Contig70309	10	15.4495
Contig73946	10	15.4495
Contig88257	10	15.4495
Contig97179	10	15.4495
Contig99089	10	15.4495
Contig257275	10	15.741
Contig3102	10	15.741
Contig40349	10	15.741
Contig50970	10	15.741
Contig62325	10	15.741
Contig74	10	15.741
Contig63448	10	16.974
Contig104767	10	17.901
Contig114942	10	17.901
Contig120836	10	17.901
Contig121020	10	17.901
Contig121879	10	17.901
Contig131869	10	17.901
Contig133327	10	17.901
Contig144540	10	17.901
Contig14642	10	17.901
Contig150714	10	17.901
Contig153850	10	17.901
Contig154355	10	17.901
Contig1665	10	17.901
Contig168318	10	17.901
Contig1849	10	17.901
Contig187548	10	17.901
Contig192402	10	17.901
Contig19713	10	17.901
Contig236718	10	17.901
Contig39477	10	17.901
Contig42017	10	17.901
Contig42358	10	17.901
Contig44771	10	17.901
Contig45561	10	17.901
Contig46	10	17.901
Contig46391	10	17.901
Contig47306	10	17.901
Contig4908	10	17.901
Contig5049	10	17.901
Contig50992	10	17.901
Contig5111	10	17.901
Contig54656	10	17.901
Contig55750	10	17.901
Contig55907	10	17.901
Contig57436	10	17.901
Contig59743	10	17.901
Contig60417	10	17.901
Contig6069	10	17.901
Contig62657	10	17.901
Contig68834	10	17.901
Contig69955	10	17.901
Contig71040	10	17.901
Contig72494	10	17.901
Contig7303	10	17.901
Contig76604	10	17.901
Contig91558	10	17.901
Contig92116	10	17.901
Contig81482	10	18.479
Contig64831	10	18.7685
Contig72331	10	18.7685
Contig12585	10	19.0575
Contig38373	10	19.0575
Contig46144	10	19.0575
Contig63312	10	19.0575
Contig66088	10	19.0575
Contig89559	10	19.0575
Contig42946	10	19.636
Contig40608	10	23.117
Contig49052	10	23.117
Contig50774	10	23.117
Contig51300	10	23.117
Contig106054	10	23.6735
Contig12080	10	23.6735
Contig142586	10	23.6735
Contig17189	10	23.6735
Contig2139	10	23.6735
Contig231810	10	23.6735
Contig38997	10	23.6735
Contig41111	10	23.6735
Contig43126	10	23.6735
Contig45543	10	23.6735
Contig49082	10	23.6735
Contig53970	10	23.6735
Contig55453	10	23.6735
Contig57186	10	23.6735
Contig60296	10	23.6735
Contig94982	10	23.6735
Contig259136	10	25.09
Contig3063	10	25.09
Contig45105	10	25.09
Contig46893	10	25.09
Contig55875	10	25.09
Contig56629	10	25.09
Contig61344	10	25.09
Contig9702	10	25.09
Contig38193	10	26.32077526
Contig11008	10	26.8905
Contig12642	10	26.8905
Contig166327	10	26.8905
Contig175023	10	26.8905
Contig315856	10	26.8905
Contig40506	10	26.8905
Contig50607	10	26.8905
Contig55194	10	26.8905
Contig62390	10	26.8905
Contig67197	10	26.8905
Contig68541	10	26.8905
Contig7124	10	26.8905
Contig72502	10	26.8905
Contig91555	10	26.8905
Contig38352	10	27.1725
Contig51394	10	27.1726802
Contig101784	10	27.509
Contig108367	10	27.509
Contig117430	10	27.509
Contig276369	10	27.509
Contig373	10	27.509
Contig41225	10	27.509
Contig43660	10	27.509
Contig44878	10	27.509
Contig55000	10	27.509
Contig63292	10	27.509
Contig10593	10	27.791
Contig130259	10	27.791
Contig17104	10	27.791
Contig40258	10	27.791
Contig51207	10	27.791
Contig53570	10	27.791
Contig56452	10	27.791
Contig61276	10	27.791
Contig71020	10	27.791
Contig79074	10	27.791
Contig88670	10	27.791
Contig9175	10	27.791
Contig93170	10	27.791
Contig239577	10	29.47154429
Contig49949	10	29.47154429
Contig5196	10	29.47154429
Contig56947	10	32.3905
Contig102562	10	32.786
Contig113610	10	32.786
Contig122569	10	32.786
Contig12910	10	32.786
Contig151787	10	32.786
Contig151826	10	32.786
Contig160043	10	32.786
Contig181919	10	32.786
Contig186821	10	32.786
Contig19468	10	32.786
Contig219092	10	32.786
Contig38637	10	32.786
Contig4333	10	32.786
Contig49581	10	32.786
Contig50215	10	32.786
Contig52550	10	32.786
Contig65446	10	32.786
Contig68595	10	32.786
Contig71136	10	32.786
Contig72363	10	32.786
Contig82695	10	32.786
Contig88640	10	32.786
Contig91606	10	32.786
Contig9393	10	32.786
Contig97567	10	32.786
Contig40772	10	32.89283333
Contig50122	10	33.123
Contig98916	10	33.123
Contig115229	10	33.4435
Contig119272	10	33.4435
Contig326960	10	33.4435
Contig38380	10	33.4435
Contig47878	10	33.4435
Contig53521	10	33.4435
Contig90242	10	33.4435
Contig94389	10	33.4435
Contig96966	10	33.4435
Contig40822	10	35.0515
Contig42430	10	35.0515
Contig43545	10	35.0515
Contig48948	10	35.0515
Contig57864	10	35.0515
Contig66295	10	35.0515
Contig2645	10	35.653
Contig47636	10	37.827
Contig118305	10	38.1865
Contig222986	10	38.1865
Contig233144	10	38.1865
Contig41451	10	38.1865
Contig42801	10	38.1865
Contig46267	10	38.1865
Contig53249	10	38.1865
Contig62251	10	38.1865
Contig73718	10	38.1865
Contig89215	10	38.1865
Contig51617	10	38.4675
Contig100637	10	38.7485
Contig103113	10	38.7485
Contig104500	10	38.7485
Contig112	10	38.7485
Contig254440	10	38.7485
Contig276290	10	38.7485
Contig3258	10	38.7485
Contig57858	10	38.7485
Contig63115	10	38.7485
Contig64091	10	38.7485
Contig7269	10	38.7485
Contig73581	10	38.7485
Contig153458	10	40.7145
Contig158370	10	40.7145
Contig1824	10	40.7145
Contig255205	10	40.7145
Contig4000	10	40.7145
Contig42938	10	40.7145
Contig44519	10	40.7145
Contig4486	10	40.7145
Contig45369	10	40.7145
Contig63246	10	40.7145
Contig66193	10	40.7145
Contig70746	10	40.7145
Contig104367	10	40.9955
Contig124183	10	40.9955
Contig129027	10	40.9955
Contig147887	10	40.9955
Contig16252	10	40.9955
Contig1667	10	40.9955
Contig17424	10	40.9955
Contig236481	10	40.9955
Contig330515	10	40.9955
Contig362903	10	40.9955
Contig3790	10	40.9955
Contig55260	10	40.9955
Contig55908	10	40.9955
Contig57250	10	40.9955
Contig61279	10	40.9955
Contig69964	10	40.9955
Contig7062	10	40.9955
Contig82623	10	40.9955
Contig83422	10	40.9955
Contig84274	10	40.9955
Contig50302	10	41.0105
Contig100348	10	41.57451042
Contig105513	10	41.57451042
Contig11672	10	41.57451042
Contig121392	10	41.57451042
Contig130797	10	41.57451042
Contig147922	10	41.57451042
Contig150986	10	41.57451042
Contig219088	10	41.57451042
Contig246436	10	41.57451042
Contig41613	10	41.57451042
Contig4289	10	41.57451042
Contig43918	10	41.57451042
Contig44798	10	41.57451042
Contig48147	10	41.57451042
Contig51662	10	41.57451042
Contig52140	10	41.57451042
Contig60970	10	41.57451042
Contig66164	10	41.57451042
Contig69409	10	41.57451042
Contig70597	10	41.57451042
Contig81400	10	41.57451042
Contig83481	10	41.57451042
Contig88977	10	41.57451042
Contig92342	10	41.57451042
Contig95146	10	41.57451042
Contig97913	10	41.57451042
Contig194270	10	41.601
Contig67793	10	41.601
Contig88282	10	41.601
Contig92309	10	41.601
Contig111821	10	41.899
Contig1221	10	41.899
Contig40380	10	41.899
Contig5326	10	41.899
Contig65973	10	41.899
Contig98750	10	41.899
Contig78159	10	43.3315
Contig335295	10	43.373
Contig9547	10	43.373
Contig117612	10	43.38725
Contig50575	10	43.390625
Contig62505	10	43.4015
Contig39462	10	43.69825
Contig23435	10	43.995
Contig42375	10	43.995
Contig5492	10	43.995
Contig171891	10	44.00275
Contig118318	10	44.00533333
Contig78167	10	44.04125
Contig72353	10	44.0512
Contig43309	10	44.08183333
Contig47584	10	44.0875
Contig51720	10	44.0875
Contig62272	10	44.0875
Contig91132	10	44.0875
Contig698	10	44.3705
Contig7074	10	44.3705
Contig75413	10	44.3705
Contig90802	10	44.3705
Contig14079	10	44.653
Contig40059	10	44.653
Contig40111	10	44.653
Contig508	10	44.653
Contig56568	10	44.653
Contig66549	10	44.653
Contig84583	10	44.653
Contig91044	10	44.653
Contig9141	10	44.653
Contig104815	10	45.5255
Contig62208	10	45.5255
Contig83311	10	45.5255
Contig87712	10	45.5255
Contig95553	11	0.966875
Contig116952	11	2.9365
Contig41762	11	2.9365
Contig238229	11	3.5705
Contig42271	11	3.5705
Contig64321	11	3.5705
Contig12313	11	7.7275
Contig43983	11	7.7275
Contig71630	11	7.7275
Contig110349	11	8.612
Contig136296	11	8.612
Contig3520	11	8.612
Contig38953	11	8.612
Contig40396	11	8.612
Contig40961	11	8.612
Contig51170	11	8.612
Contig51565	11	8.612
Contig55035	11	8.612
Contig73926	11	8.612
Contig80773	11	8.612
Contig108613	11	14.3545
Contig114179	11	14.3545
Contig1266	11	14.3545
Contig143717	11	14.3545
Contig190236	11	14.3545
Contig241422	11	14.3545
Contig2996	11	14.3545
Contig348042	11	14.3545
Contig3805	11	14.3545
Contig43514	11	14.3545
Contig44346	11	14.3545
Contig4490	11	14.3545
Contig4864	11	14.3545
Contig56994	11	14.3545
Contig62111	11	14.3545
Contig62112	11	14.3545
Contig65777	11	14.3545
Contig74602	11	14.3545
Contig77491	11	14.3545
Contig85677	11	14.3545
Contig87166	11	14.3545
Contig108329	11	14.7905
Contig2484	11	14.7905
Contig3097	11	14.7905
Contig52	11	14.7905
Contig52333	11	14.7905
Contig61402	11	14.7905
Contig75040	11	14.7905
Contig122247	11	16.11525457
Contig194734	11	16.4635
Contig3444	11	16.4635
Contig40460	11	16.4635
Contig58783	11	16.4635
Contig64307	11	16.4635
Contig64959	11	16.4635
Contig68052	11	16.4635
Contig38161	11	18.48926857
Contig64592	11	21.5405
Contig321159	11	21.864
Contig39930	11	21.864
Contig107841	11	24.462
Contig107853	11	24.462
Contig121075	11	24.462
Contig165755	11	24.462
Contig211502	11	24.462
Contig2603	11	24.462
Contig289223	11	24.462
Contig38560	11	24.462
Contig38561	11	24.462
Contig42883	11	24.462
Contig46403	11	24.462
Contig46404	11	24.462
Contig47186	11	24.462
Contig48098	11	24.462
Contig658	11	24.462
Contig6826	11	24.462
Contig74514	11	24.462
Contig75130	11	24.462
Contig81827	11	24.462
Contig47814	11	27.0925
Contig58383	11	27.718
Contig60858	11	27.718
Contig103681	11	28.01
Contig151421	11	28.01
Contig261220	11	28.01
Contig9365	11	28.01
Contig103458	11	32.8295
Contig125928	11	32.8295
Contig39947	11	32.8295
Contig43051	11	32.8295
Contig461	11	32.8295
Contig42075	11	33.5595
Contig125609	11	35.22878917
Contig150226	11	35.22878917
Contig102898	11	35.7495
Contig104950	11	35.7495
Contig117387	11	35.7495
Contig130548	11	35.7495
Contig14480	11	35.7495
Contig40486	11	35.7495
Contig44531	11	35.7495
Contig57874	11	35.7495
Contig67754	11	35.7495
Contig67786	11	35.7495
Contig75789	11	35.7495
Contig76791	11	35.7495
Contig168453	11	36.041
Contig172435	11	36.041
Contig6221	11	36.041
Contig65464	11	36.041
Contig91610	11	36.041
Contig96690	11	36.041
Contig39200	11	36.74625
Contig76022	11	36.9663125
Contig115043	11	37.4515
Contig342895	11	37.4515
Contig4313	11	37.4515
Contig51561	11	37.4515
Contig63924	11	37.4515
Contig70288	11	37.4515
Contig89009	11	37.4515
Contig327660	11	38.062
Contig40540	11	38.062
Contig50940	11	38.062
Contig54816	11	38.062
Contig95871	11	38.062
Contig1274	11	39.6535
Contig13700	11	39.6535
Contig3492	11	39.6535
Contig38790	11	39.6535
Contig40605	11	39.6535
Contig50613	11	39.6535
Contig63135	11	39.6535
Contig76115	11	39.6535
Contig94274	11	39.6535
Contig51701	11	40.2165
Contig7283	11	40.2165
Contig203929	11	45.9115
Contig177334	11	46.3905
Contig53664	11	46.3905
Contig54494	11	46.3905
Contig90647	11	46.3905
Contig3665	11	48.3625
Contig55883	11	48.3625
Contig616	11	48.3625
Contig84836	11	48.3625
Contig116232	11	48.656
Contig50467	11	49.689
Contig837	11	49.689
Contig101039	11	52.3195
Contig112349	11	52.3195
Contig117766	11	52.3195
Contig121732	11	52.3195
Contig133323	11	52.3195
Contig134936	11	52.3195
Contig137312	11	52.3195
Contig143954	11	52.3195
Contig148005	11	52.3195
Contig1533	11	52.3195
Contig16125	11	52.3195
Contig190849	11	52.3195
Contig194360	11	52.3195
Contig204629	11	52.3195
Contig215491	11	52.3195
Contig3232	11	52.3195
Contig3820	11	52.3195
Contig38759	11	52.3195
Contig38920	11	52.3195
Contig39698	11	52.3195
Contig40444	11	52.3195
Contig42826	11	52.3195
Contig44097	11	52.3195
Contig44884	11	52.3195
Contig51396	11	52.3195
Contig52413	11	52.3195
Contig53534	11	52.3195
Contig53778	11	52.3195
Contig54359	11	52.3195
Contig54584	11	52.3195
Contig56491	11	52.3195
Contig5805	11	52.3195
Contig58269	11	52.3195
Contig59168	11	52.3195
Contig59439	11	52.3195
Contig59845	11	52.3195
Contig61881	11	52.3195
Contig64368	11	52.3195
Contig70003	11	52.3195
Contig72855	11	52.3195
Contig78315	11	52.3195
Contig79107	11	52.3195
Contig83889	11	52.3195
Contig83956	11	52.3195
Contig87486	11	52.3195
Contig92475	11	52.3195
Contig94732	11	52.3195
Contig96081	11	52.3195
Contig4700	11	52.48764286
Contig51636	11	52.58555
Contig336897	11	52.6015
Contig76438	11	52.6015
Contig114335	11	52.602
Contig169826	11	52.602
Contig62250	11	52.602
Contig94322	11	52.602
Contig159062	11	52.61375
Contig50388	11	52.61375
Contig65145	11	52.61375
Contig95256	11	52.61375
Contig57586	11	52.626
Contig10736	11	52.71183333
Contig148783	11	52.71183333
Contig41691	11	52.71183333
Contig67932	11	52.71183333
Contig39948	11	52.729
Contig43435	11	52.7535
Contig4017	11	52.75475
Contig77979	11	52.75475
Contig78459	11	52.75475
Contig96919	11	52.75475
Contig363659	11	52.755
Contig7518	11	52.755
Contig79741	11	52.760875
Contig41157	11	52.7854
Contig215	11	52.801
Contig205819	11	52.80583333
Contig67110	11	52.80991667
Contig49092	11	52.82392857
Contig50558	11	52.831375
Contig84471	11	52.8344375
Contig52293	11	52.86876667
Contig99584	11	52.88326265
Contig5787	11	52.888
Contig78496	11	52.88973332
Contig77775	11	52.9
Contig38949	11	52.90646154
Contig100506	11	52.908
Contig101600	11	52.908
Contig102655	11	52.908
Contig103161	11	52.908
Contig104194	11	52.908
Contig104444	11	52.908
Contig10454	11	52.908
Contig110337	11	52.908
Contig110832	11	52.908
Contig11318	11	52.908
Contig113724	11	52.908
Contig114505	11	52.908
Contig115175	11	52.908
Contig11801	11	52.908
Contig119767	11	52.908
Contig120002	11	52.908
Contig12352	11	52.908
Contig123521	11	52.908
Contig124310	11	52.908
Contig12462	11	52.908
Contig12657	11	52.908
Contig12752	11	52.908
Contig1293	11	52.908
Contig131662	11	52.908
Contig133065	11	52.908
Contig13360	11	52.908
Contig135021	11	52.908
Contig135308	11	52.908
Contig139382	11	52.908
Contig140365	11	52.908
Contig142009	11	52.908
Contig144910	11	52.908
Contig14687	11	52.908
Contig1474	11	52.908
Contig147931	11	52.908
Contig149270	11	52.908
Contig153571	11	52.908
Contig154378	11	52.908
Contig160299	11	52.908
Contig169494	11	52.908
Contig170277	11	52.908
